block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;82.237609863281;11.377573013306;1.6900001764297;1.8743749856949;2.0949997901917;15.286419868469;0.088888749480247;32;;
55;measure_opti_parallel;driver_opti.c:42-42;0.25365051627159;0.035092551261187;0.18499998748302;0.18499998748302;0.18499998748302;0;0;1;;
56;measure_opti_parallel;driver_opti.c:42-42;0.23993970453739;0.033195659518242;0.17500001192093;0.17500001192093;0.17500001192093;0;0;1;;
53;measure_opti_parallel;driver_opti.c:41-42;0.23308426141739;0.032247208058834;0.17000000178814;0.17000000178814;0.17000000178814;0;0;1;;
59;measure_opti_parallel;driver_opti.c:42-42;0.19195175170898;0.026556525379419;0.14000000059605;0.14000000059605;0.14000000059605;0;0;1;;
57;measure_opti_parallel;driver_opti.c:42-42;0.17824091017246;0.024659629911184;0.12999999523163;0.12999999523163;0.12999999523163;0;0;1;;
188;measure_opti_parallel;driver_opti.c:22-22;0.16453006863594;0.022762734442949;0.00499999942258;0.0059999995864928;0.0099999997764826;0.1122088432312;0.0020519564859569;20;;
54;measure_opti_parallel;driver_opti.c:42-42;0.14396379888058;0.019917391240597;0.10499999672174;0.10499999672174;0.10499999672174;0;0;1;;
58;measure_opti_parallel;driver_opti.c:42-42;0.14396379888058;0.019917391240597;0.10499999672174;0.10499999672174;0.10499999672174;0;0;1;;
60;measure_opti_parallel;driver_opti.c:41-42;0.1371083855629;0.018968945369124;0.10000000149012;0.10000000149012;0.10000000149012;0;0;1;;
176;measure_opti_parallel;driver_opti.c:22-23;0.089120455086231;0.012329814955592;0.0049999998882413;0.0072222221642733;0.019999999552965;0.27979028224945;0.0050689685158432;9;;
189;measure_opti_parallel;driver_opti.c:25-25;0.027421677485108;0.0037937893066555;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0031391342636198;2.6884966475293e-10;4;;
182;measure_opti_parallel;driver_opti.c:22-23;0.020566258579493;0.0028453418053687;0.00499999942258;0.00499999942258;0.0049999998882413;0.0097522176802158;3.2927224835611e-10;3;;
180;measure_opti_parallel;driver_opti.c:22-23;0.013710838742554;0.0018968946533278;0.00499999942258;0.0049999998882413;0.0049999998882413;0.010616159066558;4.6566128730774e-10;2;;
165;measure_opti_parallel;driver_opti.c:19-19;0.0068554193712771;0.00094844732666388;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
173;measure_opti_parallel;driver_opti.c:21-22;0.0068554193712771;0.00094844732666388;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
178;measure_opti_parallel;driver_opti.c:22-23;0.0068554193712771;0.00094844732666388;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
