function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;82.573524475098;11.424047470093;1.7000002861023;1.8820312023163;2.0999999046326;15.343431472778;0.088598944246769;0.0068564340472221;0.00094858760712668;0;0.00015628876280971;0.0050000362098217;0.049517299979925;0.00088388298172504;32;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
216;libc.so.6;random;;13.491464614868;1.8665442466736;9.8399991989136;9.8399991989136;9.8399991989136;0;0;13.491464614868;1.8665442466736;0;0.30749997496605;9.8399991989136;12.573057174683;1.7394825220108;1;"0,0,0,0,0,0,0,0,0,100";random;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;1.5219030380249;0.21055528521538;1.1099998950958;1.1099998950958;1.1099998950958;0;0;0;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";main;;
218;libc.so.6;random_r;;1.035168170929;0.14321552217007;0.75499987602234;0.75499987602234;0.75499987602234;0;0;1.035168170929;0.14321552217007;0;0.023593746125698;0.75499987602234;0.96470099687576;0.13346639275551;1;"0,0,0,0,0,0,0,0,0,100";random_r;;
211;libc.so.6;rand;;0.54157811403275;0.07492733001709;0.39500001072884;0.39500001072884;0.39500001072884;0;0;0.54157811403275;0.07492733001709;0;0.012343750335276;0.39500001072884;0.50471121072769;0.069826796650887;1;"0,0,0,0,0,0,0,0,0,100";rand;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;0.39075893163681;0.054061498492956;0.00499999942258;0.0098275858908892;0.025000000372529;0.29204916954041;0.005258115939796;0.39075893163681;0.054061498492956;0;0.0089062498882413;0.025000000372529;0.31601178646088;0.0057829525321722;29;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;0.34277099370956;0.047422368079424;0.00499999942258;0.010416666045785;0.019999999552965;0.26732262969017;0.0048715379089117;0.34277099370956;0.047422368079424;0;0.0078124995343387;0.019999999552965;0.32835963368416;0.006213603541255;24;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
296;libgomp.so.1.0.0;gomp_thread_start;;0.068554192781448;0.0094844726845622;0.00499999942258;0.0055555552244186;0.0099999997764826;0.091324187815189;0.001666666707024;0.068554192781448;0.0094844726845622;0;0.0015624999068677;0.0099999997764826;0.13854467868805;0.002675305120647;9;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
298;libgomp.so.1.0.0;gomp_team_start;;0.013710838742554;0.0018968946533278;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;0.013710838742554;0.0018968946533278;0;0.00031249999301508;0.0099999997764826;0.012777499854565;0.001767767011188;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
304;libgomp.so.1.0.0;gomp_fini_work_share;;0.0068554193712771;0.00094844732666388;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.0068554193712771;0.00094844732666388;0;0.00015624999650754;0.0049999998882413;0.0063887499272823;0.00088388350559399;1;"0,0,100,0,0,0,0,0,0,0";gomp_fini_work_share;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.0068554193712771;0.00094844732666388;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.0068554193712771;0.00094844732666388;0;0.00015624999650754;0.0049999998882413;0.0063887499272823;0.00088388350559399;1;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
64;libgomp.so.1.0.0;goacc_runtime_deinitialize;;0.0068554193712771;0.00094844732666388;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.0068554193712771;0.00094844732666388;0;0.00015624999650754;0.0049999998882413;0.0063887499272823;0.00088388350559399;1;"0,0,100,0,0,0,0,0,0,0";goacc_runtime_deinitialize;;
