block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;12.215396881104;1.6900001764297;;;;;;;;
55;measure_opti_parallel;driver_opti.c:42-42;1.337188243866;0.18499998748302;;;;;;;;
56;measure_opti_parallel;driver_opti.c:42-42;1.2649079561234;0.17500001192093;;;;;;;;
53;measure_opti_parallel;driver_opti.c:41-42;1.2287676334381;0.17000000178814;;;;;;;;
59;measure_opti_parallel;driver_opti.c:42-42;1.0119262933731;0.14000000059605;;;;;;;;
57;measure_opti_parallel;driver_opti.c:42-42;0.93964582681656;0.12999999523163;;;;;;;;
54;measure_opti_parallel;driver_opti.c:42-42;0.75894469022751;0.10499999672174;;;;;;;;
58;measure_opti_parallel;driver_opti.c:42-42;0.75894469022751;0.10499999672174;;;;;;;;
60;measure_opti_parallel;driver_opti.c:41-42;0.72280448675156;0.10000000149012;;;;;;;;
188;measure_opti_parallel;driver_opti.c:22-22;0.072280451655388;0.010000000707805;;;;;;;;
