function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;43.967273712158;1.0750000476837;0;0;0;0;0;43.967273712158;1.0750000476837;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;38.241298675537;0.93499994277954;0;0;0;0;0;38.241298675537;0.93499994277954;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;13.905926704407;0.33999994397163;0;0;0;0;0;0.81799566745758;0.01999999769032;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
298;libgomp.so.1.0.0;gomp_team_start;;1.4314924478531;0.034999996423721;0;0;0;0;0;1.4314924478531;0.034999996423721;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
270;libgomp.so.1.0.0;gomp_end_task;;0.61349672079086;0.014999997802079;0;0;0;0;0;0.61349672079086;0.014999997802079;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
299;libgomp.so.1.0.0;gomp_team_end;;0.40899783372879;0.00999999884516;0;0;0;0;0;0.40899783372879;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
269;libgomp.so.1.0.0;gomp_init_task;;0.40899783372879;0.00999999884516;0;0;0;0;0;0.40899783372879;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
-1;[vdso];unknown_function;;0.40899783372879;0.00999999884516;0;0;0;0;0;0;0;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
297;libgomp.so.1.0.0;gomp_new_team;;0.2044989168644;0.00499999942258;0;0;0;0;0;0.2044989168644;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.2044989168644;0.00499999942258;0;0;0;0;0;0.2044989168644;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
216;libc.so.6;random;;0.2044989168644;0.00499999942258;0;0;0;0;0;0.2044989168644;0.00499999942258;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random;;
