loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
6;measure_opti_parallel;kernel._omp_fn.0;5;driver_opti.c:22-23;Innermost;83.300422668457;61.180004119873;61.180004119873;61.180004119873;61.180004119873;0;0;83.300422668457;61.180004119873;61.180004119873;61.180004119873;61.180004119873;0;0;1;;
4;measure_opti_parallel;main;1;driver_opti.c:41-42;Innermost;1.456872344017;1.0700000524521;1.0700000524521;1.0700000524521;1.0700000524521;0;0;1.456872344017;1.0700000524521;1.0700000524521;1.0700000524521;1.0700000524521;0;0;1;;
7;measure_opti_parallel;kernel._omp_fn.0;5;driver_opti.c:21-25;InBetween;83.572731018066;61.380001068115;61.380001068115;61.380001068115;61.380001068115;0;0;0.27231261134148;0.20000001788139;0.20000000298023;0.20000000298023;0.20000000298023;0;0;1;;
