loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
4;measure_opti;main;1;driver_opti.c:21-22;Innermost;75.055679321289;1.684999704361;1.684999704361;1.684999704361;1.684999704361;0;0;75.055679321289;1.684999704361;1.684999704361;1.684999704361;1.684999704361;0;0;1;;
5;measure_opti;main;1;driver_opti.c:19-24,driver_opti.c:93-93;InBetween;99.109130859375;2.224999666214;2.224999666214;2.224999666214;2.224999666214;0;0;24.053453445435;0.53999996185303;0.53999996185303;0.53999996185303;0.53999996185303;0;0;1;;
13;measure_opti;main;1;driver_opti.c:40-41;Innermost;0.22271716594696;0.00499999942258;0.00499999942258;0.00499999942258;0.00499999942258;0;0;0.22271716594696;0.00499999942258;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
