Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
otapie;56852;56901;120.70150756836;520907;2.0800004005432;0;126.82314300537;0;1740342726;0;0;697766;0;93.749982307395;6.2499980768908;416.00008320141;60.212162017822;0;1740342599;0;0;
otapie;56852;56907;121.73304748535;520700;2.0050005912781;0;126.82266998291;0;1740342726;0;0;698028;0;95.012438831099;4.9875294476737;401.00012260208;47.804195404053;0;1740342599;0;0;
otapie;56852;56886;120.36700439453;520784;2.0900003910065;0;126.82369232178;0;1740342726;0;0;697095;0;96.172233613673;3.8277507401311;418.00009160156;21.510974884033;0;1740342599;0;0;
otapie;56852;56908;126.6900177002;521211;2.0800004005432;0;126.82313537598;0;1740342726;0;0;698074;0;95.432677259363;4.5673067307531;416.00008320141;31.382652282715;0;1740342599;0;0;
otapie;56852;56900;112.53803253174;521021;1.8900005817413;0;126.82329559326;0;1740342726;0;0;697722;0;93.650759034445;6.3492041924559;378.00012840218;26.61706161499;0;1740342599;0;0;
otapie;56852;56909;101.58267974854;520751;2.215000629425;0;126.82263183594;0;1740342726;0;0;698116;0;95.936767148011;4.0632040478958;443.00011980204;16.864137649536;0;1740342599;0;0;
otapie;56852;56905;114.20601654053;520828;2.025000333786;0;126.82288360596;0;1740342726;0;0;697941;0;96.296277448243;3.7037026501881;405.0000882015;16.85375213623;0;1740342599;0;0;
otapie;56852;56894;124.05501556396;520857;2.0550003051758;0;126.82339477539;0;1740342726;0;0;697463;0;96.83696520095;3.163016404581;411.00008780149;32.244808197021;0;1740342599;0;0;
otapie;56852;56904;111.03787994385;521810;1.995000243187;0;126.82391357422;0;1740342726;0;0;697898;0;97.493721047131;2.5062655691845;399.00006300107;37.11462020874;0;1740342599;0;0;
otapie;56852;56895;122.25800323486;521278;2.1700000762939;0;126.82376861572;0;1740342726;0;0;697506;0;96.082936130296;3.9170500445855;434.00003080052;43.260334014893;0;1740342599;0;0;
otapie;56852;56903;109.24259185791;520730;2.2000005245209;0;126.82287597656;0;1740342726;0;0;697851;0;94.999978308727;4.9999983272447;440.00010720182;22.468454360962;0;1740342599;0;0;
otapie;56852;56896;122.93900299072;520975;2.1600003242493;0;126.82342529297;0;1740342726;0;0;697551;0;94.907390913646;5.0925912619803;432.00007360125;18.262004852295;0;1740342599;0;0;
otapie;56852;56899;118.33302307129;521735;2.2000005245209;0;126.82405853271;0;1740342726;0;0;697678;0;93.863616994717;6.1363617321995;440.00010720182;41.867221832275;0;1740342599;0;0;
otapie;56852;56897;105.72500610352;520662;2.19500041008;0;126.82306671143;0;1740342726;0;0;697594;0;94.76080132004;5.2391784973889;439.00010300175;46.360374450684;0;1740342599;0;0;
