block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;55.060729980469;14.959998130798;;;;;;;;
55;measure_opti_parallel;driver_opti.c:42-42;0.60728746652603;0.16499997675419;;;;;;;;
60;measure_opti_parallel;driver_opti.c:41-42;0.49687159061432;0.1349999755621;;;;;;;;
59;measure_opti_parallel;driver_opti.c:42-42;0.47846892476082;0.12999998033047;;;;;;;;
58;measure_opti_parallel;driver_opti.c:42-42;0.44166362285614;0.11999998241663;;;;;;;;
53;measure_opti_parallel;driver_opti.c:41-42;0.40485835075378;0.10999999195337;;;;;;;;
56;measure_opti_parallel;driver_opti.c:42-42;0.38645568490028;0.10499998927116;;;;;;;;
54;measure_opti_parallel;driver_opti.c:42-42;0.33124774694443;0.089999988675117;;;;;;;;
57;measure_opti_parallel;driver_opti.c:42-42;0.31284508109093;0.084999993443489;;;;;;;;
176;measure_opti_parallel;driver_opti.c:22-23;0.055207952857018;0.014999997802079;;;;;;;;
189;measure_opti_parallel;driver_opti.c:25-25;0.036805301904678;0.0099999979138374;;;;;;;;
180;measure_opti_parallel;driver_opti.c:22-23;0.036805301904678;0.0099999979138374;;;;;;;;
