block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;83.032241821289;22.559856414795;14.959998130798;15.224998474121;15.439998626709;22.215656280518;0.2307596206665;4;;
55;measure_opti_parallel;driver_opti.c:42-42;0.22496420145035;0.061122760176659;0.16499997675419;0.16499997675419;0.16499997675419;0;0;1;;
60;measure_opti_parallel;driver_opti.c:41-42;0.18406163156033;0.050009537488222;0.1349999755621;0.1349999755621;0.1349999755621;0;0;1;;
59;measure_opti_parallel;driver_opti.c:42-42;0.17724451422691;0.048157326877117;0.12999998033047;0.12999998033047;0.12999998033047;0;0;1;;
58;measure_opti_parallel;driver_opti.c:42-42;0.16361032426357;0.044452916830778;0.11999998241663;0.11999998241663;0.11999998241663;0;0;1;;
53;measure_opti_parallel;driver_opti.c:41-42;0.14997614920139;0.040748510509729;0.10999998450279;0.10999998450279;0.10999998450279;0;0;1;;
56;measure_opti_parallel;driver_opti.c:42-42;0.14315903186798;0.038896299898624;0.10499998927116;0.10499998927116;0.10499998927116;0;0;1;;
54;measure_opti_parallel;driver_opti.c:42-42;0.12270774692297;0.033339686691761;0.089999988675117;0.089999988675117;0.089999988675117;0;0;1;;
57;measure_opti_parallel;driver_opti.c:42-42;0.1158906519413;0.031487483531237;0.084999993443489;0.084999993443489;0.084999993443489;0;0;1;;
176;measure_opti_parallel;driver_opti.c:22-23;0.095439359545708;0.025930868461728;0.00499999942258;0.017499998211861;0.034999996423721;0.08627125620842;0.012583056464791;4;;
188;measure_opti_parallel;driver_opti.c:22-22;0.068170972168446;0.018522050231695;0.0099999979138374;0.016666663810611;0.024999996647239;0.051191713660955;0.0076376255601645;3;;
189;measure_opti_parallel;driver_opti.c:25-25;0.054536778479815;0.014817639254034;0.0049999989569187;0.00999999884516;0.014999998733401;0.030682912096381;0.0040824827738106;4;;
180;measure_opti_parallel;driver_opti.c:22-23;0.047719679772854;0.012965434230864;0.00999999884516;0.011666664853692;0.014999997802079;0.030030220746994;0.0028867507353425;3;;
182;measure_opti_parallel;driver_opti.c:22-23;0.0068170973099768;0.0018522049067542;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
