block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;71.158355712891;30.284992218018;;;;;;;;
54;measure_opti_parallel;driver_opti.c:42-42;0.35244357585907;0.14999996125698;;;;;;;;
60;measure_opti_parallel;driver_opti.c:41-42;0.34069547057152;0.14499996602535;;;;;;;;
57;measure_opti_parallel;driver_opti.c:42-42;0.31719923019409;0.1349999755621;;;;;;;;
56;measure_opti_parallel;driver_opti.c:42-42;0.30545112490654;0.12999998033047;;;;;;;;
58;measure_opti_parallel;driver_opti.c:42-42;0.30545112490654;0.12999998033047;;;;;;;;
53;measure_opti_parallel;driver_opti.c:41-42;0.27020674943924;0.11499997973442;;;;;;;;
55;measure_opti_parallel;driver_opti.c:42-42;0.24671052396297;0.10499998182058;;;;;;;;
59;measure_opti_parallel;driver_opti.c:42-42;0.23496240377426;0.099999979138374;;;;;;;;
188;measure_opti_parallel;driver_opti.c:22-22;0.10573308169842;0.044999994337559;;;;;;;;
176;measure_opti_parallel;driver_opti.c:22-23;0.10573308169842;0.044999994337559;;;;;;;;
189;measure_opti_parallel;driver_opti.c:25-25;0.070488721132278;0.029999995604157;;;;;;;;
180;measure_opti_parallel;driver_opti.c:22-23;0.023496238514781;0.0099999979138374;;;;;;;;
162;measure_opti_parallel;driver_opti.c:19-19;0.01174811925739;0.0049999989569187;;;;;;;;
