function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;83.376586914063;35.485069274902;30.419990539551;30.519989013672;30.619989395142;20.100618362427;0.14142054319382;0.0068242060951889;0.0029043816030025;0;0.002499827882275;0.00499965576455;0.0083066048100591;0.0035352904815227;2;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
216;libc.so.6;random;;13.604700088501;5.790159702301;9.9599981307983;9.9599981307983;9.9599981307983;0;0;13.604700088501;5.790159702301;0;4.9799990653992;9.9599981307983;16.54789352417;7.0427823066711;1;"0,0,0,0,0,0,0,0,0,100";random;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;1.3795932531357;0.58715480566025;1.009999871254;1.009999871254;1.009999871254;0;0;0;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";main;;
218;libc.so.6;random_r;;1.1337249279022;0.48251327872276;0.82999980449677;0.82999980449677;0.82999980449677;0;0;1.1337249279022;0.48251327872276;0;0.41499990224838;0.82999980449677;1.3789910078049;0.58689850568771;1;"0,0,0,0,0,0,0,0,0,100";random_r;;
211;libc.so.6;rand;;0.40295043587685;0.17149569094181;0.29499992728233;0.29499992728233;0.29499992728233;0;0;0.40295043587685;0.17149569094181;0;0.14749996364117;0.29499992728233;0.49012330174446;0.20859645307064;1;"0,0,0,0,0,0,0,0,0,100";rand;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;0.027318675071001;0.011626825667918;0.0049999989569187;0.0099999979138374;0.014999996870756;0.026298383250833;0.0070710661821067;0.027318675071001;0.011626825667918;0.0049999989569187;0.0099999979138374;0.014999996870756;0.026298383250833;0.0070710661821067;2;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
1164;libc.so.6;__sched_yield;;0.020489005371928;0.0087201194837689;0.014999996870756;0.014999996870756;0.014999996870756;0;0;0.020489005371928;0.0087201194837689;0;0.0074999984353781;0.014999996870756;0.024921527132392;0.010606599040329;1;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
296;libgomp.so.1.0.0;gomp_thread_start;;0.020489005371928;0.0087201194837689;0.014999996870756;0.014999996870756;0.014999996870756;0;0;0.020489005371928;0.0087201194837689;0;0.0074999984353781;0.014999996870756;0.03460555896163;0.010606599040329;1;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;0.013659337535501;0.0058134128339589;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;0.013659337535501;0.0058134128339589;0;0.0049999989569187;0.0099999979138374;0.016614349558949;0.0070710661821067;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
298;libgomp.so.1.0.0;gomp_team_start;;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;0.0068296687677503;0.0029067064169794;0;0.0024999994784594;0.0049999989569187;0.0083071747794747;0.0035355330910534;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;0.0068296687677503;0.0029067064169794;0;0.0024999994784594;0.0049999989569187;0.0083071747794747;0.0035355330910534;1;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.0068296687677503;0.0029067064169794;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;0.0068296687677503;0.0029067064169794;0;0.0024999994784594;0.0049999989569187;0.0083071747794747;0.0035355330910534;1;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
