function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;71.475555419922;30.419990539551;0;0;0;0;0;0.011747313663363;0.00499965576455;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
216;libc.so.6;random;;23.402254104614;9.9599981307983;0;0;0;0;0;23.402254104614;9.9599981307983;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;2.3731203079224;1.009999871254;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";main;;
218;libc.so.6;random_r;;1.9501878023148;0.82999980449677;0;0;0;0;0;1.9501878023148;0.82999980449677;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random_r;;
211;libc.so.6;rand;;0.69313901662827;0.29499992728233;0;0;0;0;0;0.69313901662827;0.29499992728233;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";rand;;
1164;libc.so.6;__sched_yield;;0.035244360566139;0.014999997802079;0;0;0;0;0;0.035244360566139;0.014999997802079;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;0.023496238514781;0.0099999979138374;0;0;0;0;0;0.023496238514781;0.0099999979138374;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;0.01174811925739;0.0049999989569187;0;0;0;0;0;0.01174811925739;0.0049999989569187;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
298;libgomp.so.1.0.0;gomp_team_start;;0.01174811925739;0.0049999989569187;0;0;0;0;0;0.01174811925739;0.0049999989569187;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.01174811925739;0.0049999989569187;0;0;0;0;0;0.01174811925739;0.0049999989569187;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.01174811925739;0.0049999989569187;0;0;0;0;0;0.01174811925739;0.0049999989569187;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
