node;pid;tid;core_id;sample_count;
otapie;56719;56757;1;397;
otapie;56719;56766;1;433;
otapie;56719;56758;1;440;
otapie;56719;56765;1;409;
otapie;56719;56719;1;472;
otapie;56719;56764;1;410;
otapie;56719;56752;1;411;
otapie;56719;56763;1;402;
otapie;56719;56753;1;409;
otapie;56719;56762;1;409;
otapie;56719;56754;1;404;
otapie;56719;56761;1;413;
otapie;56719;56755;1;420;
otapie;56719;56760;1;431;
otapie;56719;56756;1;412;
otapie;56719;56759;1;436;
