function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;46.168754577637;1.0895824432373;0.87999993562698;0.96781247854233;1.0649999380112;2.276303768158;0.057993348687887;46.168754577637;1.0895824432373;0.87999993562698;0.96781247854233;1.0649999380112;2.276303768158;0.057993348687887;16;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;44.379852294922;1.0473643541336;0.83000004291534;0.93031245470047;1.0200001001358;2.4196794033051;0.056168437004089;44.379852294922;1.0473643541336;0.83000004291534;0.93031245470047;1.0200001001358;2.4196794033051;0.056168437004089;16;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;7.7072157859802;0.18189026415348;0.10999999195337;0.16156248748302;0.21499997377396;1.4499017000198;0.028677433729172;0.29815125465393;0.0070363688282669;0;0.0062499968335032;0.029999969527125;0.36949849128723;0.0076376157812774;16;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
296;libgomp.so.1.0.0;gomp_thread_start;;0.68574839830399;0.016183659434319;0.00999999884516;0.017692307010293;0.029999995604157;0.30547276139259;0.00632962025702;0.68574839830399;0.016183659434319;0;0.014374999329448;0.029999995604157;0.43921175599098;0.0091058583930135;13;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
298;libgomp.so.1.0.0;gomp_team_start;;0.34287422895432;0.0080918306484818;0.11500000953674;0.11500000953674;0.11500000953674;0;0;0.34287422895432;0.0080918306484818;0;0.0071875005960464;0.11500000953674;1.2182205915451;0.028750002384186;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.22361360490322;0.0052772802300751;0.00499999942258;0.006249999627471;0.0099999997764826;0.10028816759586;0.0022613350301981;0.22361360490322;0.0052772802300751;0;0.0046874997206032;0.0099999997764826;0.15731127560139;0.0034003674518317;12;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
338;libgomp.so.1.0.0;gomp_team_barrier_wait_final;;0.10435301065445;0.0024627305101603;0.00499999942258;0.0069999997504056;0.014999998733401;0.21842065453529;0.004472135566175;0.10435301065445;0.0024627305101603;0;0.0021874997764826;0.014999998733401;0.19912473857403;0.0040697050280869;5;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_final;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.074537865817547;0.0017590933712199;0.024999998509884;0.024999998509884;0.024999998509884;0;0;0.074537865817547;0.0017590933712199;0;0.0015624999068677;0.024999998509884;0.26483049988747;0.006249999627471;1;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
297;libgomp.so.1.0.0;gomp_new_team;;0.059630297124386;0.0014072748599574;0.019999999552965;0.019999999552965;0.019999999552965;0;0;0.059630297124386;0.0014072748599574;0;0.0012499999720603;0.019999999552965;0.21186442673206;0.0049999998882413;1;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
333;libgomp.so.1.0.0;gomp_barrier_wait;;0.044722724705935;0.0010554561158642;0.00499999942258;0.00499999942258;0.0049999998882413;0.010479239746928;3.2927224835611e-10;0.044722724705935;0.0010554561158642;0;0.00093749992083758;0.0049999998882413;0.09748961776495;0.0020155641250312;3;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait;;
299;libgomp.so.1.0.0;gomp_team_end;;0.029815148562193;0.0007036374299787;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;0.029815148562193;0.0007036374299787;0;0.00062499998603016;0.0099999997764826;0.10593221336603;0.0024999999441206;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
269;libgomp.so.1.0.0;gomp_init_task;;0.029815148562193;0.0007036374299787;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;0.029815148562193;0.0007036374299787;0;0.00062499998603016;0.0099999997764826;0.10593221336603;0.0024999999441206;1;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
228;libgomp.so.1.0.0;gomp_resolve_num_threads;;0.029815148562193;0.0007036374299787;0.0099999997764826;0.0099999997764826;0.0099999997764826;0;0;0.029815148562193;0.0007036374299787;0;0.00062499998603016;0.0099999997764826;0.10593221336603;0.0024999999441206;1;"0,0,100,0,0,0,0,0,0,0";gomp_resolve_num_threads;;
-1;measure_opti_parallel;unknown_function;;0.029815148562193;0.0007036374299787;0.00999999884516;0.00999999884516;0.00999999884516;0;0;0;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
303;libgomp.so.1.0.0;gomp_init_work_share;;0.014907574281096;0.00035181871498935;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.014907574281096;0.00035181871498935;0;0.00031249999301508;0.0049999998882413;0.052966106683016;0.0012499999720603;1;"0,0,100,0,0,0,0,0,0,0";gomp_init_work_share;;
270;libgomp.so.1.0.0;gomp_end_task;;0.014907574281096;0.00035181871498935;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.014907574281096;0.00035181871498935;0;0.00031249999301508;0.0049999998882413;0.052966106683016;0.0012499999720603;1;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
236;libgomp.so.1.0.0;gomp_ialias_omp_get_thread_num;;0.014907574281096;0.00035181871498935;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.014907574281096;0.00035181871498935;0;0.00031249999301508;0.0049999998882413;0.057736720889807;0.0012499999720603;1;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_thread_num;;
216;libc.so.6;random;;0.014907574281096;0.00035181871498935;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.014907574281096;0.00035181871498935;0;0.00031249999301508;0.0049999998882413;0.052966106683016;0.0012499999720603;1;"0,0,0,0,0,0,0,0,0,100";random;;
87;libucm.so.0.0.0;ucm_bistro_apply_patch_atomic;;0.014907574281096;0.00035181871498935;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.014907574281096;0.00035181871498935;0;0.00031249999301508;0.0049999998882413;0.052966106683016;0.0012499999720603;1;"0,0,0,0,0,0,0,0,0,100";ucm_bistro_apply_patch_atomic;;
