name;time_p;time_s;cpi_ratio;
/home/mac/rendu_AOC/rendu_TP1/optimisation_report_2/binaries/measure_opti;85.519355773926;63.604995727539;;
/usr/lib/libc.so.6;14.480671882629;10.769994735718;;
