function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;40.890659332275;1.009999871254;0;0;0;0;0;40.890659332275;1.009999871254;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;39.068798065186;0.96499985456467;0;0;0;0;0;39.068798065186;0.96499985456467;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
298;libgomp.so.1.0.0;gomp_team_start;;8.5020179748535;0.20999996364117;0;0;0;0;0;8.5020179748535;0.20999996364117;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;3.8461511135101;0.094999983906746;0;0;0;0;0;0.20242872834206;0.004999992903322;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
216;libc.so.6;random;;1.8218611478806;0.044999998062849;0;0;0;0;0;1.8218611478806;0.044999998062849;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random;;
269;libgomp.so.1.0.0;gomp_init_task;;1.6194323301315;0.040000002831221;0;0;0;0;0;1.6194323301315;0.040000002831221;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;1.0121450424194;0.024999998509884;0;0;0;0;0;1.0121450424194;0.024999998509884;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
299;libgomp.so.1.0.0;gomp_team_end;;0.80971604585648;0.01999999769032;0;0;0;0;0;0.80971604585648;0.01999999769032;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;0.80971604585648;0.01999999769032;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";main;;
297;libgomp.so.1.0.0;gomp_new_team;;0.60728704929352;0.014999998733401;0;0;0;0;0;0.60728704929352;0.014999998733401;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
1164;libc.so.6;__sched_yield;;0.20242901146412;0.00499999942258;0;0;0;0;0;0.20242901146412;0.00499999942258;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
333;libgomp.so.1.0.0;gomp_barrier_wait;;0.20242901146412;0.00499999942258;0;0;0;0;0;0.20242901146412;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait;;
270;libgomp.so.1.0.0;gomp_end_task;;0.20242901146412;0.00499999942258;0;0;0;0;0;0.20242901146412;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.20242901146412;0.00499999942258;0;0;0;0;0;0.20242901146412;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
-1;[vdso];unknown_function;;0.20242901146412;0.00499999942258;0;0;0;0;0;0;0;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
