block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;3.0208787918091;0.074615754187107;0.034999996423721;0.063749998807907;0.094999998807907;0.82779043912888;0.017367005348206;32;;
188;measure_opti_parallel;driver_opti.c:22-22;0.51828807592392;0.01280172355473;0.00499999942258;0.012068965472281;0.025000000372529;0.26891419291496;0.0057503483258188;29;;
189;measure_opti_parallel;driver_opti.c:25-25;0.29616460204124;0.0073152701370418;0.00499999942258;0.008333332836628;0.014999999664724;0.2000554651022;0.0040824827738106;24;;
178;measure_opti_parallel;driver_opti.c:22-23;0.20731520652771;0.0051206885837018;0.00499999942258;0.0069999997504056;0.014999998733401;0.14968200027943;0.0029912150930613;20;;
165;measure_opti_parallel;driver_opti.c:19-19;0.081445261836052;0.0020116991363466;0.00499999942258;0.0061111110262573;0.010000000707805;0.10936452448368;0.0022047930397093;9;;
176;measure_opti_parallel;driver_opti.c:22-23;0.06663703173399;0.0016459356993437;0.00499999942258;0.0049999998882413;0.0050000003539026;0.012807063758373;3.2927224835611e-10;9;;
173;measure_opti_parallel;driver_opti.c:21-22;0.051828801631927;0.0012801721459255;0.00499999942258;0.0049999998882413;0.0050000003539026;0.012134570628405;4.250886587176e-10;7;;
161;measure_opti_parallel;driver_opti.c:19-19;0.037020575255156;0.00091440876713023;0.00499999942258;0.00499999942258;0.0049999998882413;0.024824932217598;3.2927224835611e-10;5;;
170;measure_opti_parallel;driver_opti.c:19-23;0.029616458341479;0.00073152699042112;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0039321724325418;3.8021086279372e-10;4;;
167;measure_opti_parallel;driver_opti.c:19-19;0.022212345153093;0.00054864521371201;0.0049999998882413;0.0049999998882413;0.0050000003539026;0.004086653701961;3.2927224835611e-10;3;;
169;measure_opti_parallel;driver_opti.c:19-19;0.022212345153093;0.00054864521371201;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.010172839276493;0;3;;
163;measure_opti_parallel;driver_opti.c:19-19;0.01480822917074;0.00036576349521056;0.0049999998882413;0.0049999998882413;0.0049999998882413;0.00044523930409923;0;2;;
177;measure_opti_parallel;driver_opti.c:21-21;0.01480822917074;0.00036576349521056;0.0049999998882413;0.0049999998882413;0.0050000003539026;0.01814641058445;4.6566128730774e-10;2;;
84;measure_opti_parallel;driver_opti.c:17-19;0.01480822917074;0.00036576349521056;0.00999999884516;0.00999999884516;0.00999999884516;0;0;1;;
162;measure_opti_parallel;driver_opti.c:19-19;0.0074041145853698;0.00018288174760528;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
168;measure_opti_parallel;driver_opti.c:19-21;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
175;measure_opti_parallel;driver_opti.c:21-21;0.0074041145853698;0.00018288174760528;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
55;measure_opti_parallel;driver_opti.c:42-42;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
82;measure_opti_parallel;driver_opti.c:19-19;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
