function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;47.119789123535;1.1638594865799;0.83999997377396;0.99437499046326;1.0950000286102;2.4581425189972;0.050509512424469;47.119789123535;1.1638594865799;0.83999997377396;0.99437499046326;1.0950000286102;2.4581425189972;0.050509512424469;32;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;46.756984710693;1.1548982858658;0.81499999761581;0.98671871423721;1.1850000619888;2.6096415519714;0.078920222818851;46.756984710693;1.1548982858658;0.81499999761581;0.98671871423721;1.1850000619888;2.6096415519714;0.078920222818851;32;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;4.4054484367371;0.10881464183331;0.050000000745058;0.092968739569187;0.13999998569489;1.1018608808517;0.02317045070231;0.22212322056293;0.0054864468984306;0;0.0046874969266355;0.01999999396503;0.24600417912006;0.0052267131395638;32;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
296;libgomp.so.1.0.0;gomp_thread_start;;0.9107061624527;0.02249445579946;0.00499999942258;0.019838709384203;0.03999999910593;0.47568538784981;0.0097025660797954;0.9107061624527;0.02249445579946;0;0.019218750298023;0.03999999910593;0.49708315730095;0.010168688371778;31;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
298;libgomp.so.1.0.0;gomp_team_start;;0.31097280979156;0.0076810326427221;0.20999996364117;0.20999996364117;0.20999996364117;0;0;0.31097280979156;0.0076810326427221;0;0.0065624988637865;0.20999996364117;1.5029586553574;0.03712309896946;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.10365760326385;0.0025603442918509;0.00499999942258;0.0077777775004506;0.024999998509884;0.25936299562454;0.0066666663624346;0.10365760326385;0.0025603442918509;0;0.0021874997764826;0.024999998509884;0.20667845010757;0.0049084355123341;9;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
333;libgomp.so.1.0.0;gomp_barrier_wait;;0.088849380612373;0.002194580854848;0.00499999942258;0.0060000000521541;0.010000000707805;0.10471834987402;0.00210818531923;0.088849380612373;0.002194580854848;0;0.0018749999580905;0.010000000707805;0.14393582940102;0.0030453559011221;10;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait;;
216;libc.so.6;random;;0.06663703173399;0.0016459356993437;0.044999994337559;0.044999994337559;0.044999994337559;0;0;0.06663703173399;0.0016459356993437;0;0.0014062498230487;0.044999994337559;0.32206258177757;0.0079549504444003;1;"0,0,0,0,0,0,0,0,0,100";random;;
269;libgomp.so.1.0.0;gomp_init_task;;0.059232924133539;0.0014630540972576;0.040000002831221;0.040000002831221;0.040000002831221;0;0;0.059232924133539;0.0014630540972576;0;0.0012500000884756;0.040000002831221;0.28627792000771;0.0070710685104132;1;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
338;libgomp.so.1.0.0;gomp_team_barrier_wait_final;;0.037020575255156;0.00091440876713023;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0060433382168412;2.3283064365387e-10;0.037020575255156;0.00091440876713023;0;0.00078124995343387;0.0049999998882413;0.087615787982941;0.0018445100868121;5;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_final;;
299;libgomp.so.1.0.0;gomp_team_end;;0.029616458341479;0.00073152699042112;0.01999999769032;0.01999999769032;0.01999999769032;0;0;0.029616458341479;0.00073152699042112;0;0.0006249999278225;0.01999999769032;0.14313893020153;0.0035355335567147;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;0.029616458341479;0.00073152699042112;0.01999999769032;0.01999999769032;0.01999999769032;0;0;0;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";main;;
297;libgomp.so.1.0.0;gomp_new_team;;0.022212345153093;0.00054864521371201;0.014999998733401;0.014999998733401;0.014999998733401;0;0;0.022212345153093;0.00054864521371201;0;0.00046874996041879;0.014999998733401;0.10735420137644;0.0026516502257437;1;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
-1;measure_opti_parallel;unknown_function;;0.022212345153093;0.00054864521371201;0.0049999998882413;0.0074999993667006;0.00999999884516;0.17540068924427;0.0035355330910534;0;0;0;0;0;0;0;2;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
1164;libc.so.6;__sched_yield;;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;0.0074041145853698;0.00018288174760528;0;0.00015624998195563;0.00499999942258;0.035784732550383;0.00088388338917866;1;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
270;libgomp.so.1.0.0;gomp_end_task;;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;0.0074041145853698;0.00018288174760528;0;0.00015624998195563;0.00499999942258;0.035784732550383;0.00088388338917866;1;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
236;libgomp.so.1.0.0;gomp_ialias_omp_get_thread_num;;0.0074041145853698;0.00018288174760528;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;0.0074041145853698;0.00018288174760528;0;0.00015624999650754;0.0049999998882413;0.043648555874825;0.00088388350559399;1;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_thread_num;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;0.0074041145853698;0.00018288174760528;0;0.00015624998195563;0.00499999942258;0.035784732550383;0.00088388338917866;1;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
-1;[vdso];unknown_function;;0.0074041145853698;0.00018288174760528;0.00499999942258;0.00499999942258;0.00499999942258;0;0;0;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
