block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
172;measure_opti_parallel;driver_opti.c:21-22;10.281281471252;0.52999991178513;;;;;;;;
161;measure_opti_parallel;driver_opti.c:18-19;0.96993219852448;0.049999993294477;;;;;;;;
186;measure_opti_parallel;driver_opti.c:24-24;0.19398646056652;0.0099999997764826;;;;;;;;
167;measure_opti_parallel;driver_opti.c:19-19;0.09699323028326;0.0049999998882413;;;;;;;;
171;measure_opti_parallel;driver_opti.c:20-20;0.09699323028326;0.0049999998882413;;;;;;;;
