function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;57.409385681152;2.9594540596008;0.03999999538064;2.9521872997284;3.224999666214;10.556554794312;0.54341053962708;57.409385681152;2.9594540596008;0.03999999538064;2.9521872997284;3.224999666214;10.556554794312;0.54341053962708;32;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;15.219836235046;0.78458255529404;0.42999994754791;0.78265619277954;1.3199999332428;4.9155230522156;0.25034487247467;15.219836235046;0.78458255529404;0.42999994754791;0.78265619277954;1.3199999332428;4.9155230522156;0.25034487247467;32;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:18-24;13.615509986877;0.70187956094742;0.50999993085861;0.70015621185303;0.94499999284744;2.003310918808;0.10320262610912;1.4250557422638;0.073461629450321;0.0099999792873859;0.07328125089407;0.11500006169081;0.52954763174057;0.027286106720567;32;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
333;libgomp.so.1.0.0;gomp_barrier_wait;;4.916289806366;0.2534347474575;0.10499998927116;0.25281247496605;0.38499996066093;1.4242129325867;0.073692224919796;4.916289806366;0.2534347474575;0.10499998927116;0.25281247496605;0.38499996066093;1.4242129325867;0.073692224919796;32;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait;;
338;libgomp.so.1.0.0;gomp_team_barrier_wait_final;;3.7646994590759;0.19407026469707;0.044999994337559;0.19359374046326;0.38499999046326;2.1127150058746;0.10879273712635;3.7646994590759;0.19407026469707;0.044999994337559;0.19359374046326;0.38499999046326;2.1127150058746;0.10879273712635;32;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_final;;
296;libgomp.so.1.0.0;gomp_thread_start;;3.153960943222;0.16258668899536;0.029999997466803;0.16741934418678;0.27999997138977;1.180681347847;0.060729872435331;3.153960943222;0.16258668899536;0;0.16218748688698;0.27999997138977;1.2960216999054;0.066671282052994;31;"0,0,100,0,0,0,0,0,0,0";gomp_thread_start;;
298;libgomp.so.1.0.0;gomp_team_start;;1.5496342182159;0.079883649945259;2.5500001907349;2.5500001907349;2.5500001907349;0;0;1.5496342182159;0.079883649945259;0;0.079687505960464;2.5500001907349;9.0700311660767;0.45078060030937;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.19446387887001;0.010024613700807;0.00499999942258;0.012799998745322;0.029999997466803;0.15135058760643;0.0077835284173489;0.19446387887001;0.010024613700807;0;0.00999999884516;0.029999997466803;0.16925443708897;0.0087066888809204;25;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
269;libgomp.so.1.0.0;gomp_init_task;;0.069885455071926;0.0036025955341756;0.11499997973442;0.11499997973442;0.11499997973442;0;0;0.069885455071926;0.0036025955341756;0;0.0035937493667006;0.11499997973442;0.40904057025909;0.020329317077994;1;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
299;libgomp.so.1.0.0;gomp_team_end;;0.060769964009523;0.0031326916068792;0.099999994039536;0.099999994039536;0.099999994039536;0;0;0.060769964009523;0.0031326916068792;0;0.0031249998137355;0.099999994039536;0.35568743944168;0.017677668482065;1;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
297;libgomp.so.1.0.0;gomp_new_team;;0.024307984858751;0.0012530767126009;0.03999999538064;0.03999999538064;0.03999999538064;0;0;0.024307984858751;0.0012530767126009;0;0.001249999855645;0.03999999538064;0.14227499067783;0.0070710671134293;1;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
216;libc.so.6;random;;0.021269487217069;0.0010964421089739;0.034999996423721;0.034999996423721;0.034999996423721;0;0;0.021269487217069;0.0010964421089739;0;0.0010937498882413;0.034999996423721;0.12449061125517;0.0061871837824583;1;"0,0,0,0,0,0,0,0,0,100";random;;
