block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;38.346725463867;0.86471873521805;0.75499981641769;0.83499985933304;0.91499990224838;3.2697377204895;0.11313714832067;2;;
188;measure_opti_parallel;driver_opti.c:22-22;6.544201374054;0.14757174253464;0.10999997705221;0.1424999833107;0.17499998211861;2.4432559013367;0.045961942523718;2;;
189;measure_opti_parallel;driver_opti.c:25-25;4.477611541748;0.10097014904022;0.07999999076128;0.097499988973141;0.114999987185;1.3636690378189;0.024748735129833;2;;
176;measure_opti_parallel;driver_opti.c:22-23;0.68886333703995;0.015533869154751;0.00999999884516;0.014999998733401;0.01999999769032;0.29042810201645;0.0070710671134293;2;;
173;measure_opti_parallel;driver_opti.c:21-22;0.34443166851997;0.0077669345773757;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
161;measure_opti_parallel;driver_opti.c:19-19;0.22962111234665;0.0051779565401375;0.00499999942258;0.00499999942258;0.00499999942258;0.011572355404496;0;2;;
178;measure_opti_parallel;driver_opti.c:22-23;0.22962111234665;0.0051779565401375;0.00499999942258;0.00499999942258;0.00499999942258;0.011572355404496;0;2;;
163;measure_opti_parallel;driver_opti.c:19-19;0.11481055617332;0.0025889782700688;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
83;measure_opti_parallel;driver_opti.c:19-19;0.11481055617332;0.0025889782700688;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
84;measure_opti_parallel;driver_opti.c:17-19;0.11481055617332;0.0025889782700688;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
85;measure_opti_parallel;driver_opti.c:94-94;0.11481055617332;0.0025889782700688;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
