function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;50.332584381104;1.1349997520447;0;0;0;0;0;0.22172905504704;0.0049999901093543;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;36.363632202148;0.8199999332428;0;0;0;0;0;36.363632202148;0.8199999332428;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;8.8691778182983;0.19999997317791;0;0;0;0;0;8.8691778182983;0.19999997317791;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
216;libc.so.6;random;;1.1086472272873;0.024999996647239;0;0;0;0;0;1.1086472272873;0.024999996647239;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random;;
298;libgomp.so.1.0.0;gomp_team_start;;0.88691782951355;0.019999999552965;0;0;0;0;0;0.88691782951355;0.019999999552965;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;0.66518837213516;0.014999998733401;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";main;;
1164;libc.so.6;__sched_yield;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
297;libgomp.so.1.0.0;gomp_new_team;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
270;libgomp.so.1.0.0;gomp_end_task;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
218;libc.so.6;random_r;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random_r;;
211;libc.so.6;rand;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0.22172945737839;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";rand;;
-1;[vdso];unknown_function;;0.22172945737839;0.0049999998882413;0;0;0;0;0;0;0;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
