function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
216;libc.so.6;random;;50.101493835449;9.875;0;0;0;0;0;50.101493835449;9.875;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;38.203971862793;7.5299997329712;0;0;0;0;0;2.4353479943784e-07;4.8000686092564e-08;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;4.9213624000549;0.97000014781952;0;0;0;0;0;8.1178271216231e-08;1.6000230473878e-08;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";main;;
218;libc.so.6;random_r;;4.591579914093;0.90499997138977;0;0;0;0;0;4.591579914093;0.90499997138977;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";random_r;;
211;libc.so.6;rand;;1.9025881290436;0.37499994039536;0;0;0;0;0;1.9025881290436;0.37499994039536;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";rand;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;0.05073568597436;0.00999999884516;0;0;0;0;0;0.05073568597436;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;0.05073568597436;0.00999999884516;0;0;0;0;0;0.05073568597436;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.05073568597436;0.00999999884516;0;0;0;0;0;0.05073568597436;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
1164;libc.so.6;__sched_yield;;0.02536784298718;0.00499999942258;0;0;0;0;0;0.02536784298718;0.00499999942258;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
299;libgomp.so.1.0.0;gomp_team_end;;0.02536784298718;0.00499999942258;0;0;0;0;0;0.02536784298718;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
298;libgomp.so.1.0.0;gomp_team_start;;0.02536784298718;0.00499999942258;0;0;0;0;0;0.02536784298718;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
87;libucm.so.0.0.0;ucm_bistro_apply_patch_atomic;;0.02536784298718;0.00499999942258;0;0;0;0;0;0.02536784298718;0.00499999942258;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";ucm_bistro_apply_patch_atomic;;
-1;[vdso];unknown_function;;0.02536784298718;0.00499999942258;0;0;0;0;0;0;0;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
