node;pid;tid;core_id;sample_count;
otapie;57755;57789;1;1540;
otapie;57755;57794;1;1485;
otapie;57755;57790;1;1525;
otapie;57755;57793;1;1590;
otapie;57755;57755;1;3942;
otapie;57755;57792;1;1515;
otapie;57755;57788;1;1487;
otapie;57755;57791;1;1537;
