function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;37.322513580322;0.91999995708466;0;0;0;0;0;37.322513580322;0.91999995708466;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;34.482753753662;0.84999990463257;0;0;0;0;0;34.482753753662;0.84999990463257;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
5;measure_opti_parallel;kernel._omp_fn.0;driver_opti.c:19-25;23.123727798462;0.5699999332428;0;0;0;0;0;0.40567848086357;0.0099999755620956;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";kernel._omp_fn.0;;
298;libgomp.so.1.0.0;gomp_team_start;;1.0141986608505;0.024999998509884;0;0;0;0;0;1.0141986608505;0.024999998509884;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_start;;
270;libgomp.so.1.0.0;gomp_end_task;;1.0141986608505;0.024999998509884;0;0;0;0;0;1.0141986608505;0.024999998509884;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_end_task;;
235;libgomp.so.1.0.0;gomp_ialias_omp_get_num_threads;;0.81135892868042;0.01999999769032;0;0;0;0;0;0.81135892868042;0.01999999769032;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_ialias_omp_get_num_threads;;
1164;libc.so.6;__sched_yield;;0.40567946434021;0.00999999884516;0;0;0;0;0;0.40567946434021;0.00999999884516;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__sched_yield;;
231;libgomp.so.1.0.0;GOMP_parallel;;0.40567946434021;0.00999999884516;0;0;0;0;0;0.40567946434021;0.00999999884516;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
1;measure_opti_parallel;main;stdlib.h:483-483,driver_opti.c:15-19,driver_opti.c:41-62,driver_opti.c:68-86,driver_opti.c:93-134;0.40567946434021;0.00999999884516;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";main;;
299;libgomp.so.1.0.0;gomp_team_end;;0.2028397321701;0.00499999942258;0;0;0;0;0;0.2028397321701;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_end;;
297;libgomp.so.1.0.0;gomp_new_team;;0.2028397321701;0.00499999942258;0;0;0;0;0;0.2028397321701;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_new_team;;
269;libgomp.so.1.0.0;gomp_init_task;;0.2028397321701;0.00499999942258;0;0;0;0;0;0.2028397321701;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_init_task;;
228;libgomp.so.1.0.0;gomp_resolve_num_threads;;0.2028397321701;0.00499999942258;0;0;0;0;0;0.2028397321701;0.00499999942258;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_resolve_num_threads;;
-1;[vdso];unknown_function;;0.2028397321701;0.00499999942258;0;0;0;0;0;0;0;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";Unknown function;;
