block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;19.505176544189;0.48080262541771;0.375;0.4237499833107;0.45499995350838;2.233302116394;0.035677939653397;4;;
188;measure_opti_parallel;driver_opti.c:22-22;3.7399306297302;0.09218929708004;0.075000002980232;0.081249997019768;0.089999996125698;0.16881677508354;0.0062915263697505;4;;
189;measure_opti_parallel;driver_opti.c:25-25;1.3233600854874;0.032620828598738;0.019999999552965;0.028749998658895;0.03999999910593;0.4112628698349;0.0085391253232956;4;;
173;measure_opti_parallel;driver_opti.c:21-22;0.46029913425446;0.011346374638379;0.00499999942258;0.0099999997764826;0.014999999664724;0.28092294931412;0.0057735024020076;4;;
178;measure_opti_parallel;driver_opti.c:22-23;0.2876869738102;0.0070914840325713;0.0049999998882413;0.008333332836628;0.0099999997764826;0.12920038402081;0.0028867509681731;3;;
176;measure_opti_parallel;driver_opti.c:22-23;0.23014956712723;0.0056731873191893;0.0049999998882413;0.0066666663624346;0.00999999884516;0.091511011123657;0.0028867507353425;3;;
161;measure_opti_parallel;driver_opti.c:19-19;0.057537391781807;0.0014182968297973;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
162;measure_opti_parallel;driver_opti.c:19-19;0.057537391781807;0.0014182968297973;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
167;measure_opti_parallel;driver_opti.c:19-19;0.057537391781807;0.0014182968297973;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
169;measure_opti_parallel;driver_opti.c:19-19;0.057537391781807;0.0014182968297973;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
56;measure_opti_parallel;driver_opti.c:42-42;0.057537391781807;0.0014182968297973;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
84;measure_opti_parallel;driver_opti.c:17-19;0.057537391781807;0.0014182968297973;0.00499999942258;0.00499999942258;0.00499999942258;0;0;1;;
