node;pid;tid;core_id;sample_count;
otapie;57883;57930;1;777;
otapie;57883;57919;1;716;
otapie;57883;57929;1;748;
otapie;57883;57920;1;741;
otapie;57883;57928;1;765;
otapie;57883;57921;1;759;
otapie;57883;57927;1;777;
otapie;57883;57922;1;785;
otapie;57883;57926;1;762;
otapie;57883;57883;1;3167;
otapie;57883;57925;1;791;
otapie;57883;57916;1;704;
otapie;57883;57924;1;784;
otapie;57883;57917;1;710;
otapie;57883;57923;1;800;
otapie;57883;57918;1;769;
