block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
174;measure_opti_parallel;driver_opti.c:22-23;82.603904724121;13.080330848694;3.4700000286102;3.7571873664856;3.9949998855591;18.951700210571;0.14688961207867;16;;
56;measure_opti_parallel;driver_opti.c:42-42;0.21985569596291;0.034814152866602;0.15999999642372;0.15999999642372;0.15999999642372;0;0;1;;
58;measure_opti_parallel;driver_opti.c:42-42;0.19924426078796;0.031550332903862;0.14499999582767;0.14499999582767;0.14499999582767;0;0;1;;
53;measure_opti_parallel;driver_opti.c:41-42;0.19924423098564;0.031550329178572;0.14499998092651;0.14499998092651;0.14499998092651;0;0;1;;
54;measure_opti_parallel;driver_opti.c:42-42;0.19924423098564;0.031550329178572;0.14499998092651;0.14499998092651;0.14499998092651;0;0;1;;
55;measure_opti_parallel;driver_opti.c:42-42;0.19924423098564;0.031550329178572;0.14499998092651;0.14499998092651;0.14499998092651;0;0;1;;
59;measure_opti_parallel;driver_opti.c:42-42;0.1442803144455;0.022846791893244;0.10499999672174;0.10499999672174;0.10499999672174;0;0;1;;
57;measure_opti_parallel;driver_opti.c:42-42;0.14428029954433;0.022846788167953;0.10499998927116;0.10499998927116;0.10499998927116;0;0;1;;
60;measure_opti_parallel;driver_opti.c:41-42;0.12366883456707;0.019582962617278;0.089999988675117;0.089999988675117;0.089999988675117;0;0;1;;
188;measure_opti_parallel;driver_opti.c:22-22;0.089316383004189;0.014143250882626;0.00499999942258;0.0064999996684492;0.014999998733401;0.10458825528622;0.0033747423440218;10;;
176;measure_opti_parallel;driver_opti.c:22-23;0.068704910576344;0.010879424400628;0.00499999942258;0.0071428567171097;0.014999998733401;0.10110615193844;0.0039339787326753;7;;
189;measure_opti_parallel;driver_opti.c:25-25;0.048093434423208;0.0076155960559845;0.00499999942258;0.0069999997504056;0.014999999664724;0.13196590542793;0.004472135566175;5;;
180;measure_opti_parallel;driver_opti.c:22-23;0.027481961995363;0.0043517691083252;0.00499999942258;0.00499999942258;0.0049999998882413;0.0060887085273862;2.6884966475293e-10;4;;
162;measure_opti_parallel;driver_opti.c:19-19;0.013740980997682;0.0021758845541626;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0017914201598614;4.6566128730774e-10;2;;
182;measure_opti_parallel;driver_opti.c:22-23;0.013740980997682;0.0021758845541626;0.00499999942258;0.0049999998882413;0.0049999998882413;0.0035282601602376;4.6566128730774e-10;2;;
161;measure_opti_parallel;driver_opti.c:19-19;0.0068704904988408;0.0010879422770813;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
173;measure_opti_parallel;driver_opti.c:21-22;0.0068704904988408;0.0010879422770813;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
178;measure_opti_parallel;driver_opti.c:22-23;0.0068704904988408;0.0010879422770813;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
